,Age,Monthly_Bill,Total_Usage_GB,Churn,Gender_Female,Gender_Male,Location_Chicago,Location_Houston,Location_Los Angeles,Location_Miami,Location_New York,Subscription_Length_Group_1 - 12,Subscription_Length_Group_13 - 24
82703,51,90.04,344,1,0,1,0,0,1,0,0,0,1
82704,38,39.86,328,0,0,1,0,1,0,0,0,0,1
82705,63,71.07,423,0,0,1,0,1,0,0,0,0,1
82706,56,56.22,372,1,1,0,0,0,0,1,0,1,0
82707,55,92.05,218,0,1,0,0,0,0,1,0,0,1
82708,36,47.2,349,0,1,0,0,0,0,1,0,0,1
82709,46,35.61,398,1,1,0,0,0,0,0,1,1,0
82710,50,41.54,107,1,0,1,0,0,1,0,0,1,0
82711,23,49.28,487,0,1,0,0,0,1,0,0,0,1
82712,32,94.44,487,0,1,0,0,0,0,1,0,0,1
82713,66,85.78,490,0,1,0,0,0,1,0,0,1,0
82714,67,99.99,314,0,1,0,1,0,0,0,0,0,1
82715,26,76.83,96,1,0,1,0,0,1,0,0,0,1
82716,59,53.52,326,0,0,1,0,0,0,0,1,1,0
82717,49,83.39,300,1,1,0,0,1,0,0,0,1,0
82718,42,98.49,133,0,1,0,0,0,1,0,0,1,0
82719,33,49.7,200,0,1,0,1,0,0,0,0,0,1
82720,52,43.2,51,0,0,1,0,0,1,0,0,0,1
82721,18,69.38,341,1,1,0,0,0,0,0,1,1,0
82722,41,36.32,364,0,0,1,0,0,0,0,1,1,0
82723,26,55.48,189,0,0,1,0,1,0,0,0,0,1
82724,35,55.92,410,1,0,1,1,0,0,0,0,1,0
82725,25,76.35,94,0,0,1,0,0,0,1,0,0,1
82726,53,62.8,274,0,1,0,1,0,0,0,0,1,0
82727,26,92.41,102,1,1,0,0,0,0,1,0,1,0
82728,69,55.63,162,1,1,0,1,0,0,0,0,0,1
82729,27,82.18,224,1,0,1,0,0,0,0,1,0,1
82730,32,46.75,118,0,0,1,0,0,0,0,1,1,0
82731,42,45.98,114,1,0,1,0,0,0,1,0,0,1
82732,59,59.34,381,0,1,0,0,1,0,0,0,0,1
82733,47,50.38,307,1,1,0,0,0,0,1,0,1,0
82734,19,87.32,175,0,1,0,0,0,0,0,1,0,1
82735,18,97.51,61,0,1,0,0,0,0,1,0,0,1
82736,40,69.35,93,1,1,0,0,0,0,1,0,0,1
82737,42,83.65,489,1,1,0,0,0,0,0,1,0,1
82738,52,71.31,348,1,1,0,0,0,0,0,1,0,1
82739,27,52.99,96,0,1,0,0,1,0,0,0,1,0
82740,23,91.46,260,0,1,0,0,0,1,0,0,0,1
82741,68,49.84,159,0,0,1,0,1,0,0,0,0,1
82742,29,61.15,136,1,0,1,0,0,1,0,0,1,0
82743,19,48.2,356,0,1,0,0,0,1,0,0,1,0
82744,54,33.07,210,0,1,0,1,0,0,0,0,0,1
82745,70,79.57,442,1,1,0,1,0,0,0,0,1,0
82746,40,46.57,329,1,0,1,0,0,1,0,0,0,1
82747,65,43.32,67,1,0,1,0,0,1,0,0,1,0
82748,56,92.72,112,0,1,0,1,0,0,0,0,1,0
82749,45,69.48,343,1,0,1,0,0,0,0,1,0,1
82750,19,88.87,202,0,1,0,1,0,0,0,0,1,0
82751,33,85.79,221,1,0,1,0,0,0,1,0,0,1
82752,68,87.68,165,1,0,1,0,0,0,1,0,0,1
82753,34,78.74,437,1,1,0,0,0,1,0,0,0,1
82754,29,63.26,171,1,1,0,1,0,0,0,0,1,0
82755,20,30.99,175,0,0,1,0,0,0,0,1,1,0
82756,52,37.84,500,1,1,0,0,1,0,0,0,0,1
82757,48,90.63,296,1,0,1,0,0,0,0,1,0,1
82758,59,89.44,195,0,1,0,0,1,0,0,0,0,1
82759,64,86.91,284,0,0,1,0,1,0,0,0,1,0
82760,65,87.05,142,1,1,0,1,0,0,0,0,0,1
82761,58,62.02,356,1,0,1,0,0,0,1,0,0,1
82762,58,73.45,353,1,1,0,0,0,1,0,0,1,0
82763,52,97.26,259,1,0,1,0,0,1,0,0,1,0
82764,40,72.82,183,0,1,0,1,0,0,0,0,0,1
82765,28,66.24,338,0,0,1,1,0,0,0,0,1,0
82766,34,98.06,330,0,1,0,1,0,0,0,0,0,1
82767,57,49.66,454,0,0,1,0,0,0,0,1,1,0
82768,48,67.25,354,0,1,0,0,0,1,0,0,1,0
82769,57,89.14,347,0,1,0,0,0,0,0,1,0,1
82770,66,38.62,231,0,1,0,1,0,0,0,0,0,1
82771,61,45.93,242,1,0,1,0,0,0,0,1,1,0
82772,55,52.67,121,1,1,0,0,0,0,0,1,1,0
82773,50,75.37,378,1,1,0,0,1,0,0,0,1,0
82774,46,75.81,393,1,0,1,0,0,0,1,0,1,0
82775,65,39.43,263,1,1,0,1,0,0,0,0,0,1
82776,29,54.85,274,1,1,0,0,1,0,0,0,1,0
82777,25,82.18,73,1,0,1,0,0,0,1,0,1,0
82778,24,57.17,381,1,1,0,0,1,0,0,0,0,1
82779,18,48.47,327,0,1,0,0,0,1,0,0,0,1
82780,55,62.47,349,1,0,1,0,1,0,0,0,1,0
82781,62,92.21,353,0,0,1,0,1,0,0,0,0,1
82782,23,39.12,55,0,0,1,0,0,0,0,1,0,1
82783,68,76.41,190,0,0,1,1,0,0,0,0,1,0
82784,59,55.86,176,0,1,0,0,0,0,0,1,0,1
82785,63,92.11,198,1,0,1,0,0,0,0,1,1,0
82786,45,63.95,409,0,0,1,0,0,1,0,0,0,1
82787,41,91.23,173,0,0,1,0,0,0,1,0,0,1
82788,54,52.33,270,1,1,0,0,0,0,1,0,0,1
82789,40,68.38,111,1,0,1,0,0,0,0,1,0,1
82790,49,81.73,146,0,0,1,0,0,0,0,1,0,1
82791,58,34.74,150,0,1,0,0,0,1,0,0,0,1
82792,25,67.55,194,1,0,1,0,0,0,1,0,0,1
82793,40,35.54,90,1,0,1,0,0,0,0,1,0,1
82794,68,44.7,227,1,0,1,1,0,0,0,0,0,1
82795,67,62.34,431,0,0,1,1,0,0,0,0,1,0
82796,25,67.73,493,0,0,1,0,0,1,0,0,1,0
82797,66,49.74,491,0,1,0,0,0,0,1,0,1,0
82798,45,47.36,165,0,0,1,0,0,0,1,0,1,0
82799,55,63.48,491,1,0,1,0,0,0,1,0,0,1
82800,21,31.17,336,1,1,0,0,0,0,1,0,1,0
82801,39,81.89,482,1,1,0,0,0,1,0,0,1,0
82802,55,64.43,187,1,0,1,0,0,0,1,0,0,1
82803,38,72.46,135,0,0,1,0,0,0,1,0,1,0
82804,42,63.56,279,0,1,0,0,0,0,1,0,0,1
82805,18,47.67,476,1,1,0,0,1,0,0,0,1,0
82806,48,44.16,332,0,1,0,0,1,0,0,0,0,1
82807,22,30.12,82,1,1,0,0,0,1,0,0,0,1
82808,46,47.43,271,1,0,1,0,1,0,0,0,0,1
82809,46,91.05,360,1,0,1,0,0,0,1,0,0,1
82810,24,73.77,197,1,1,0,0,0,0,0,1,0,1
82811,57,80.19,145,0,1,0,0,0,0,1,0,0,1
82812,28,35.34,113,0,0,1,0,0,1,0,0,0,1
82813,46,44.96,419,1,0,1,0,0,1,0,0,1,0
82814,64,81.13,286,0,0,1,0,1,0,0,0,1,0
82815,50,84.83,95,1,1,0,0,0,0,0,1,1,0
82816,39,38.14,263,1,1,0,0,0,0,1,0,1,0
82817,66,59.45,479,0,0,1,0,0,0,0,1,1,0
82818,69,88.98,298,1,0,1,1,0,0,0,0,0,1
82819,29,77.32,245,1,0,1,0,1,0,0,0,0,1
82820,59,81.17,379,1,1,0,1,0,0,0,0,0,1
82821,46,94.88,304,1,1,0,0,1,0,0,0,1,0
82822,69,89.02,366,0,1,0,0,0,0,0,1,1,0
82823,48,77.95,282,1,1,0,0,0,1,0,0,1,0
82824,29,38.1,442,1,0,1,0,0,0,1,0,1,0
82825,38,83.26,111,1,1,0,0,1,0,0,0,0,1
82826,47,77.14,362,0,0,1,0,0,0,1,0,1,0
82827,20,77.79,448,1,1,0,0,0,0,0,1,0,1
82828,33,46.94,476,0,1,0,0,0,0,1,0,1,0
82829,60,75.4,136,1,1,0,0,0,0,0,1,1,0
82830,29,54.21,495,0,0,1,0,0,0,1,0,1,0
82831,41,51.5,265,0,0,1,0,0,0,0,1,0,1
82832,56,41.94,205,1,0,1,1,0,0,0,0,1,0
82833,65,44.6,249,0,1,0,1,0,0,0,0,0,1
82834,36,44.3,494,0,1,0,1,0,0,0,0,1,0
82835,69,36.53,424,0,1,0,0,0,0,0,1,0,1
82836,61,63.95,193,1,1,0,0,0,0,1,0,1,0
82837,65,84.13,484,1,0,1,0,0,1,0,0,1,0
82838,50,41.65,419,0,0,1,0,0,1,0,0,1,0
82839,29,92.93,432,1,1,0,0,1,0,0,0,1,0
82840,65,83.73,94,0,0,1,0,0,0,0,1,1,0
82841,42,47.16,429,0,0,1,0,0,1,0,0,0,1
82842,36,34.67,475,0,0,1,0,0,1,0,0,0,1
82843,25,92.9,250,0,1,0,1,0,0,0,0,1,0
82844,62,65.88,473,1,1,0,0,0,1,0,0,1,0
82845,44,80.94,244,0,1,0,0,0,1,0,0,0,1
82846,58,68.63,149,0,1,0,0,0,0,1,0,1,0
82847,40,83.94,99,1,0,1,0,0,0,1,0,1,0
82848,67,39.17,383,1,1,0,0,0,0,0,1,1,0
82849,48,49.97,336,0,0,1,1,0,0,0,0,1,0
82850,45,91.1,267,0,1,0,0,0,0,0,1,0,1
82851,56,95.97,347,1,1,0,0,0,0,0,1,0,1
82852,39,94.06,120,0,0,1,0,1,0,0,0,1,0
82853,52,54.12,465,1,0,1,1,0,0,0,0,0,1
82854,20,94.44,201,1,0,1,0,1,0,0,0,1,0
82855,37,48.64,381,1,0,1,0,0,1,0,0,1,0
82856,38,32.11,461,1,1,0,0,0,0,0,1,0,1
82857,46,68.57,258,0,0,1,0,0,0,0,1,1,0
82858,44,77.46,92,0,0,1,0,1,0,0,0,1,0
82859,52,38.42,437,0,1,0,1,0,0,0,0,0,1
82860,18,86.22,106,1,1,0,0,1,0,0,0,1,0
82861,37,97.86,288,1,1,0,0,0,1,0,0,0,1
82862,48,48.91,458,0,0,1,0,0,0,1,0,0,1
82863,67,96.69,141,1,0,1,0,0,0,0,1,1,0
82864,46,74.89,68,0,1,0,1,0,0,0,0,1,0
82865,50,78.78,262,1,1,0,1,0,0,0,0,1,0
82866,57,96.18,116,0,0,1,0,1,0,0,0,0,1
82867,65,73.29,237,0,0,1,0,0,0,0,1,1,0
82868,22,51.0,399,0,0,1,0,0,1,0,0,0,1
82869,57,62.1,300,1,1,0,0,0,0,0,1,1,0
82870,60,34.56,285,1,0,1,0,1,0,0,0,0,1
82871,31,83.48,467,0,0,1,0,1,0,0,0,1,0
82872,63,88.21,321,0,1,0,0,0,1,0,0,1,0
82873,24,66.72,282,0,0,1,0,0,0,0,1,1,0
82874,43,64.86,171,0,0,1,1,0,0,0,0,0,1
82875,36,63.01,347,0,0,1,1,0,0,0,0,1,0
82876,29,51.0,358,0,0,1,1,0,0,0,0,1,0
82877,64,31.34,254,1,0,1,0,0,0,1,0,1,0
82878,28,91.96,330,1,1,0,0,0,0,0,1,1,0
82879,47,99.46,298,0,0,1,0,0,0,0,1,1,0
82880,50,45.85,111,1,1,0,0,0,0,0,1,1,0
82881,52,88.67,475,0,1,0,0,0,0,0,1,1,0
82882,50,93.55,88,1,0,1,0,0,0,1,0,1,0
82883,54,60.7,356,0,0,1,0,0,1,0,0,0,1
82884,28,40.39,432,0,1,0,0,0,0,1,0,0,1
82885,26,41.22,266,1,1,0,0,1,0,0,0,0,1
82886,45,81.11,397,0,0,1,0,0,1,0,0,1,0
82887,21,88.62,280,1,1,0,1,0,0,0,0,1,0
82888,54,64.78,459,0,0,1,0,0,0,0,1,0,1
82889,47,37.99,485,0,1,0,1,0,0,0,0,1,0
82890,70,93.29,414,0,1,0,1,0,0,0,0,1,0
82891,68,50.2,73,1,1,0,1,0,0,0,0,0,1
82892,49,45.98,111,1,1,0,0,1,0,0,0,1,0
82893,63,74.82,496,0,0,1,0,0,0,0,1,1,0
82894,18,48.3,489,0,1,0,0,1,0,0,0,0,1
82895,59,72.3,436,1,1,0,0,0,0,1,0,1,0
82896,52,93.4,240,0,1,0,0,0,0,1,0,1,0
82897,27,50.49,197,1,0,1,0,1,0,0,0,0,1
82898,27,98.82,332,0,0,1,0,0,0,0,1,0,1
82899,32,53.93,141,1,1,0,1,0,0,0,0,0,1
82900,54,81.62,245,1,1,0,0,1,0,0,0,1,0
82901,66,95.32,188,0,1,0,0,0,0,1,0,0,1
82902,20,91.37,284,0,0,1,0,1,0,0,0,0,1
82903,52,80.61,476,0,1,0,0,0,0,1,0,0,1
82904,21,68.03,494,1,1,0,1,0,0,0,0,0,1
82905,20,86.21,318,0,0,1,1,0,0,0,0,0,1
82906,59,73.61,216,0,0,1,0,1,0,0,0,1,0
82907,33,63.93,156,1,0,1,0,0,0,0,1,1,0
82908,56,49.6,447,1,0,1,1,0,0,0,0,0,1
82909,39,93.26,254,1,1,0,0,1,0,0,0,0,1
82910,51,31.33,85,1,1,0,0,1,0,0,0,0,1
82911,39,72.55,277,1,1,0,0,0,0,1,0,1,0
82912,42,89.96,110,1,0,1,0,0,0,0,1,1,0
82913,31,87.71,335,1,1,0,0,0,0,0,1,1,0
82914,59,35.23,419,1,1,0,0,0,1,0,0,0,1
82915,67,83.05,380,0,1,0,1,0,0,0,0,1,0
82916,46,94.17,471,1,0,1,0,0,0,1,0,0,1
82917,22,54.44,79,0,1,0,1,0,0,0,0,0,1
82918,54,94.36,146,1,1,0,0,0,0,1,0,1,0
82919,33,45.93,151,1,1,0,0,0,0,0,1,1,0
82920,20,97.38,431,0,1,0,0,0,0,0,1,1,0
82921,53,67.02,177,0,1,0,0,0,1,0,0,0,1
82922,19,91.09,161,0,0,1,1,0,0,0,0,1,0
82923,49,95.91,246,0,1,0,0,0,0,1,0,0,1
82924,25,59.1,62,1,0,1,1,0,0,0,0,1,0
82925,68,96.77,477,1,1,0,0,0,0,0,1,0,1
82926,55,51.62,137,0,0,1,0,0,0,1,0,0,1
82927,55,57.46,150,0,1,0,0,0,0,0,1,1,0
82928,42,95.19,105,0,0,1,0,0,0,0,1,0,1
82929,36,35.06,165,1,1,0,0,0,1,0,0,1,0
82930,32,35.6,140,1,1,0,0,1,0,0,0,0,1
82931,70,45.09,178,0,0,1,0,0,1,0,0,1,0
82932,21,34.49,339,0,1,0,0,0,0,0,1,1,0
82933,36,33.0,231,0,0,1,1,0,0,0,0,1,0
82934,23,75.0,247,1,1,0,0,0,1,0,0,1,0
82935,47,65.2,130,1,1,0,0,0,0,1,0,0,1
82936,20,95.77,338,1,1,0,0,0,1,0,0,0,1
82937,62,70.68,346,1,1,0,0,0,1,0,0,1,0
82938,21,42.88,144,0,1,0,0,1,0,0,0,1,0
82939,50,91.65,458,1,0,1,0,0,0,1,0,0,1
82940,56,93.36,207,0,0,1,0,0,1,0,0,0,1
82941,25,79.86,80,1,1,0,0,1,0,0,0,1,0
82942,54,82.51,67,1,0,1,1,0,0,0,0,0,1
82943,28,65.08,324,1,1,0,0,0,0,1,0,1,0
82944,23,69.5,465,0,1,0,0,1,0,0,0,0,1
82945,54,35.9,150,0,0,1,0,0,0,0,1,1,0
82946,68,87.74,133,1,0,1,0,1,0,0,0,0,1
82947,56,93.71,460,0,1,0,0,0,1,0,0,1,0
82948,34,84.78,118,1,1,0,0,1,0,0,0,1,0
82949,44,92.13,472,0,1,0,0,0,0,0,1,1,0
82950,25,79.12,136,1,0,1,0,1,0,0,0,0,1
82951,48,31.9,124,0,1,0,0,0,0,0,1,1,0
82952,26,87.75,406,1,0,1,0,0,0,1,0,1,0
82953,23,45.15,332,1,1,0,0,0,0,0,1,0,1
82954,65,30.12,214,1,0,1,0,0,1,0,0,1,0
82955,52,35.47,53,1,1,0,0,0,1,0,0,1,0
82956,68,56.81,371,1,0,1,0,0,1,0,0,1,0
82957,67,84.28,124,0,0,1,1,0,0,0,0,0,1
82958,19,72.74,118,0,0,1,0,0,0,0,1,0,1
82959,36,95.75,430,0,0,1,0,0,0,0,1,1,0
82960,44,53.53,180,1,0,1,0,1,0,0,0,0,1
82961,27,46.29,295,0,0,1,0,1,0,0,0,1,0
82962,68,67.26,314,1,1,0,0,1,0,0,0,1,0
82963,38,75.89,70,1,0,1,0,0,0,1,0,1,0
82964,50,41.04,65,0,0,1,1,0,0,0,0,1,0
82965,27,50.07,123,1,0,1,0,0,1,0,0,1,0
82966,20,49.28,410,0,1,0,0,1,0,0,0,1,0
82967,41,87.33,359,1,0,1,1,0,0,0,0,0,1
82968,64,53.81,456,0,0,1,0,1,0,0,0,1,0
82969,36,81.24,98,1,1,0,0,0,0,1,0,1,0
82970,22,34.62,179,0,1,0,0,0,1,0,0,1,0
82971,58,48.87,59,1,1,0,0,0,0,0,1,0,1
82972,50,89.74,267,1,0,1,1,0,0,0,0,1,0
82973,68,66.76,229,0,0,1,0,0,1,0,0,1,0
82974,57,74.24,250,0,1,0,1,0,0,0,0,0,1
82975,60,52.68,459,1,1,0,0,0,0,0,1,0,1
82976,33,70.58,359,1,0,1,0,0,1,0,0,1,0
82977,63,32.15,188,0,1,0,0,1,0,0,0,1,0
82978,67,44.8,408,0,0,1,0,0,1,0,0,0,1
82979,21,62.8,207,0,0,1,0,0,0,1,0,1,0
82980,50,87.72,296,0,0,1,0,0,0,1,0,1,0
82981,40,44.94,130,0,0,1,0,1,0,0,0,0,1
82982,20,87.77,167,0,1,0,1,0,0,0,0,0,1
82983,35,75.4,279,1,1,0,0,0,0,1,0,0,1
82984,31,54.32,412,0,0,1,0,0,0,1,0,0,1
82985,57,62.1,361,1,0,1,0,1,0,0,0,0,1
82986,67,56.1,306,0,0,1,0,0,1,0,0,0,1
82987,24,50.13,497,1,1,0,0,0,1,0,0,0,1
82988,28,95.44,295,1,0,1,1,0,0,0,0,1,0
82989,29,83.39,234,0,1,0,1,0,0,0,0,1,0
82990,44,80.58,271,1,1,0,0,0,0,1,0,1,0
82991,32,81.31,497,0,0,1,0,0,1,0,0,0,1
82992,30,34.47,64,1,1,0,0,0,1,0,0,0,1
82993,57,54.14,64,1,0,1,0,1,0,0,0,0,1
82994,63,52.81,344,0,0,1,0,0,1,0,0,1,0
82995,29,34.18,179,1,1,0,0,0,0,0,1,0,1
82996,44,75.27,176,0,1,0,0,0,0,0,1,1,0
82997,59,74.96,267,1,1,0,0,0,0,0,1,0,1
82998,67,89.9,416,1,0,1,1,0,0,0,0,0,1
82999,69,53.21,88,1,0,1,0,1,0,0,0,0,1
83000,31,50.0,491,0,0,1,1,0,0,0,0,0,1
83001,47,93.45,126,0,1,0,0,0,1,0,0,1,0
83002,68,87.43,440,1,0,1,1,0,0,0,0,1,0
83003,21,38.23,129,0,0,1,0,1,0,0,0,0,1
83004,22,50.73,178,0,0,1,0,1,0,0,0,0,1
83005,66,97.04,76,0,0,1,0,0,0,1,0,1,0
83006,40,52.36,214,1,1,0,0,0,0,1,0,0,1
83007,22,94.0,447,1,1,0,0,0,1,0,0,0,1
83008,50,74.11,487,1,0,1,0,0,1,0,0,1,0
83009,20,58.24,325,0,1,0,0,1,0,0,0,1,0
83010,27,66.92,159,1,1,0,0,0,0,0,1,1,0
83011,36,57.97,237,1,1,0,0,1,0,0,0,1,0
83012,70,83.56,346,0,1,0,0,0,1,0,0,0,1
83013,21,63.72,239,0,1,0,0,1,0,0,0,0,1
83014,25,36.94,117,0,0,1,0,0,0,0,1,0,1
83015,65,36.08,127,0,1,0,0,0,0,0,1,0,1
83016,59,46.4,292,0,0,1,0,0,0,1,0,0,1
83017,38,32.96,380,1,1,0,0,0,0,0,1,0,1
83018,34,69.01,251,1,1,0,0,0,1,0,0,1,0
83019,36,31.59,488,1,1,0,0,0,0,0,1,0,1
83020,46,55.66,106,0,1,0,0,0,0,1,0,1,0
83021,68,39.46,405,0,0,1,1,0,0,0,0,1,0
83022,30,49.36,307,0,1,0,0,1,0,0,0,1,0
83023,32,87.98,278,1,0,1,0,0,0,1,0,1,0
83024,49,84.83,291,1,0,1,0,1,0,0,0,0,1
83025,47,30.53,215,0,1,0,0,0,1,0,0,1,0
83026,33,39.05,169,0,0,1,0,0,0,0,1,1,0
83027,23,58.22,138,1,0,1,0,0,0,0,1,0,1
83028,54,81.56,119,1,1,0,0,0,0,0,1,1,0
83029,69,45.5,303,1,1,0,0,0,1,0,0,0,1
83030,27,78.76,234,1,1,0,1,0,0,0,0,0,1
83031,53,47.24,397,1,0,1,0,0,1,0,0,1,0
83032,58,31.33,373,1,0,1,0,1,0,0,0,1,0
83033,45,40.64,476,1,0,1,1,0,0,0,0,1,0
83034,31,88.43,242,1,1,0,0,1,0,0,0,1,0
83035,35,63.61,291,0,0,1,0,0,0,1,0,0,1
83036,60,61.05,364,0,1,0,0,0,0,0,1,0,1
83037,31,94.17,351,0,0,1,0,0,1,0,0,1,0
83038,27,65.2,272,1,1,0,0,0,0,0,1,1,0
83039,41,57.04,91,0,1,0,0,1,0,0,0,1,0
83040,58,71.7,483,1,1,0,0,0,1,0,0,0,1
83041,39,99.71,87,1,0,1,1,0,0,0,0,1,0
83042,25,78.64,258,0,0,1,1,0,0,0,0,1,0
83043,31,69.59,391,0,0,1,0,0,1,0,0,1,0
83044,52,51.12,456,1,0,1,0,0,1,0,0,1,0
83045,28,46.95,190,1,1,0,0,0,0,0,1,0,1
83046,66,82.36,436,0,1,0,0,0,1,0,0,1,0
83047,24,38.55,460,0,0,1,0,0,0,1,0,1,0
83048,28,56.99,148,0,1,0,0,0,0,0,1,0,1
83049,44,32.89,331,0,1,0,0,1,0,0,0,1,0
83050,65,99.54,158,1,1,0,0,0,1,0,0,1,0
83051,23,89.72,477,0,1,0,0,1,0,0,0,0,1
83052,29,55.8,76,0,0,1,1,0,0,0,0,1,0
83053,44,96.06,156,1,0,1,0,0,0,0,1,0,1
83054,63,75.07,491,0,1,0,0,1,0,0,0,0,1
83055,65,52.2,320,1,0,1,0,1,0,0,0,1,0
83056,29,83.49,87,0,0,1,0,0,0,0,1,0,1
83057,51,49.62,442,0,0,1,0,0,0,1,0,1,0
83058,54,56.94,85,0,1,0,0,0,0,0,1,0,1
83059,26,35.48,210,0,1,0,0,0,0,0,1,1,0
83060,39,91.83,230,1,1,0,0,0,0,1,0,0,1
83061,25,76.2,444,1,0,1,0,0,1,0,0,0,1
83062,18,59.9,265,1,1,0,1,0,0,0,0,0,1
83063,55,72.03,57,0,1,0,0,1,0,0,0,0,1
83064,22,45.96,214,0,1,0,0,0,1,0,0,0,1
83065,25,75.22,208,1,0,1,0,0,0,1,0,0,1
83066,19,55.92,189,0,0,1,0,1,0,0,0,0,1
83067,69,78.58,188,0,0,1,0,0,0,1,0,1,0
83068,57,77.23,305,1,0,1,0,0,0,0,1,0,1
83069,54,99.02,110,0,1,0,0,0,0,0,1,0,1
83070,54,66.34,473,0,0,1,0,1,0,0,0,0,1
83071,26,99.29,75,1,0,1,0,0,0,1,0,0,1
83072,24,84.96,397,0,1,0,0,0,0,1,0,0,1
83073,44,65.28,467,0,0,1,0,0,1,0,0,1,0
83074,66,49.76,409,1,0,1,0,1,0,0,0,0,1
83075,52,73.98,131,1,0,1,0,0,1,0,0,1,0
83076,38,88.34,456,0,1,0,0,0,0,0,1,1,0
83077,47,31.3,363,0,1,0,0,0,0,0,1,1,0
83078,20,80.21,64,0,1,0,0,1,0,0,0,1,0
83079,27,72.7,411,1,1,0,0,0,0,1,0,0,1
83080,32,89.81,64,0,0,1,0,0,0,0,1,1,0
83081,69,50.51,194,1,0,1,0,1,0,0,0,1,0
83082,59,39.13,138,0,0,1,1,0,0,0,0,0,1
83083,45,48.96,467,0,1,0,0,0,0,1,0,1,0
83084,24,32.64,88,1,0,1,0,0,1,0,0,1,0
83085,18,81.64,366,0,1,0,0,0,0,1,0,0,1
83086,40,37.99,401,0,0,1,0,0,1,0,0,1,0
83087,33,54.78,90,0,0,1,0,0,1,0,0,0,1
83088,64,89.85,195,0,0,1,1,0,0,0,0,1,0
83089,41,37.34,485,0,0,1,0,1,0,0,0,1,0
83090,45,52.91,188,1,0,1,0,0,1,0,0,0,1
83091,61,59.58,312,0,0,1,0,1,0,0,0,0,1
83092,36,34.92,339,0,1,0,0,0,1,0,0,1,0
83093,53,60.61,295,1,1,0,0,1,0,0,0,1,0
83094,70,69.69,409,0,0,1,0,0,0,0,1,0,1
83095,24,96.79,150,0,0,1,0,1,0,0,0,0,1
83096,70,83.81,89,1,0,1,0,1,0,0,0,0,1
83097,51,30.94,349,1,0,1,0,1,0,0,0,1,0
83098,65,57.28,438,0,1,0,0,1,0,0,0,1,0
83099,65,56.09,62,0,0,1,1,0,0,0,0,0,1
83100,61,48.12,273,0,0,1,1,0,0,0,0,1,0
83101,22,42.07,361,1,1,0,1,0,0,0,0,0,1
83102,68,90.72,379,0,1,0,0,1,0,0,0,0,1
83103,32,69.73,209,0,0,1,0,0,0,0,1,1,0
83104,55,57.46,302,1,1,0,0,0,0,0,1,1,0
83105,32,86.87,470,1,1,0,0,1,0,0,0,1,0
83106,20,87.29,150,0,0,1,0,0,0,1,0,0,1
83107,64,63.91,58,0,1,0,0,1,0,0,0,0,1
83108,52,43.21,213,1,0,1,0,0,1,0,0,0,1
83109,54,38.03,278,0,0,1,0,0,0,0,1,1,0
83110,61,86.56,479,0,1,0,1,0,0,0,0,1,0
83111,29,59.25,356,0,0,1,0,0,0,1,0,0,1
83112,24,38.77,322,0,0,1,0,1,0,0,0,0,1
83113,29,61.66,71,0,0,1,1,0,0,0,0,0,1
83114,67,79.79,336,1,1,0,0,0,0,1,0,0,1
83115,32,66.38,452,1,0,1,0,1,0,0,0,0,1
83116,50,61.5,382,0,1,0,0,1,0,0,0,1,0
83117,38,71.91,94,1,1,0,0,0,1,0,0,0,1
83118,53,91.01,402,1,0,1,1,0,0,0,0,0,1
83119,27,86.41,211,0,1,0,0,1,0,0,0,0,1
83120,44,52.52,314,1,1,0,0,0,0,1,0,0,1
83121,46,78.48,260,1,1,0,1,0,0,0,0,1,0
83122,29,99.57,362,1,0,1,0,0,0,0,1,1,0
83123,52,70.91,119,0,0,1,0,0,0,0,1,0,1
83124,18,86.02,156,0,0,1,1,0,0,0,0,0,1
83125,37,47.95,51,0,0,1,0,1,0,0,0,0,1
83126,61,47.25,122,0,0,1,0,0,0,1,0,1,0
83127,39,48.51,330,1,0,1,0,0,0,0,1,0,1
83128,58,86.24,280,1,0,1,0,0,0,1,0,1,0
83129,54,43.48,453,1,0,1,0,1,0,0,0,1,0
83130,45,57.4,285,0,1,0,0,0,0,1,0,1,0
83131,19,68.52,377,0,1,0,0,0,1,0,0,0,1
83132,35,87.44,158,0,0,1,1,0,0,0,0,0,1
83133,61,43.49,88,0,1,0,0,0,1,0,0,0,1
83134,39,87.82,68,1,0,1,0,0,1,0,0,1,0
83135,30,47.02,498,0,0,1,0,0,0,1,0,1,0
83136,24,56.69,476,0,1,0,0,0,1,0,0,0,1
83137,51,38.71,148,1,1,0,1,0,0,0,0,0,1
83138,40,77.15,256,1,0,1,0,0,0,1,0,1,0
83139,41,39.16,75,0,0,1,0,1,0,0,0,1,0
83140,50,80.47,481,0,0,1,0,1,0,0,0,1,0
83141,50,96.65,476,1,0,1,0,0,0,1,0,1,0
83142,40,39.76,278,1,1,0,0,0,1,0,0,0,1
83143,21,44.61,436,1,1,0,0,0,0,0,1,0,1
83144,59,38.94,113,0,0,1,1,0,0,0,0,1,0
83145,27,30.13,404,1,1,0,0,0,0,0,1,0,1
83146,46,33.74,277,0,1,0,0,0,0,0,1,1,0
83147,57,75.5,349,0,0,1,0,1,0,0,0,0,1
83148,23,58.33,380,0,0,1,0,0,1,0,0,1,0
83149,30,75.67,150,1,1,0,0,0,1,0,0,0,1
